Model,Shots,Dataset,Score Threshold,R-Squared,RMSE,MAPE,Count Accuracy Avg,Count Accuracy SD,Pred Counts,GT Counts,AP (IoU=.50:.95),AP (IoU=.50),AP (IoU=.75),AP Small,AP Medium,AP Large,AR Max1,AR Max10,AR Max100,AR Small,AR Medium,AR Large
vitl,5,1,0.2,-15.721739130434777,10.336021155809101,71.4523555148555,0.2854764448514448,0.17700566590704514,"[8, 4, 4, 2, 3, 9, 3, 6, 2, 2, 1, 2]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.08377623976029318,0.2122798040081764,0.03172634336604392,0.09062841483514594,0.04864319261596489,-1.0,0.03231707317073171,0.09939024390243903,0.09939024390243903,0.09567901234567902,0.4,-1.0
vitl,5,1,0.25,-17.965217391304343,11.007573150638912,76.03797822547821,0.23962021774521772,0.1694525035695725,"[8, 4, 4, 2, 2, 7, 1, 5, 1, 2, 1, 1]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.0782283732026936,0.19635212428368223,0.029552955295529554,0.08508595370644198,0.0,-1.0,0.03231707317073171,0.08780487804878048,0.08780487804878048,0.08888888888888888,0.0,-1.0
vitl,5,1,0.3,-18.59130434782608,11.18779096455894,77.14908933658933,0.2285091066341066,0.17167161518171717,"[8, 4, 4, 2, 1, 7, 1, 4, 1, 2, 1, 1]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.07324160760884098,0.1790832921373097,0.029552955295529554,0.08120798607774633,0.0,-1.0,0.03231707317073171,0.08231707317073171,0.08231707317073171,0.08333333333333333,0.0,-1.0
vitl,5,1,0.4,-20.886956521739126,11.825114516711174,81.85986467236468,0.1814013532763533,0.16457620118386201,"[7, 4, 3, 2, 1, 5, 1, 4, 0, 1, 0, 0]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.06491869999629363,0.1531191193653527,0.029552955295529554,0.07014646168709388,0.0,-1.0,0.029268292682926828,0.06951219512195123,0.06951219512195123,0.07037037037037037,0.0,-1.0
vitl,5,1,0.5,-22.49130434782608,12.2508503106247,86.59099002849003,0.13409009971509972,0.10663631730782382,"[5, 2, 3, 2, 1, 3, 1, 3, 0, 1, 0, 0]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.0547450637920935,0.12541254125412543,0.0264026402640264,0.05940866818284592,0.0,-1.0,0.029268292682926828,0.05731707317073172,0.05731707317073172,0.058024691358024696,0.0,-1.0
vitl,5,1,0.6,-23.613043478260863,12.539936203984453,89.35007122507123,0.10649928774928774,0.0903225966535626,"[5, 2, 2, 1, 1, 2, 1, 2, 0, 1, 0, 0]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.04824921462734509,0.09668025626092022,0.02599009900990099,0.05136701170117012,0.0,-1.0,0.029268292682926828,0.04939024390243903,0.04939024390243903,0.049999999999999996,0.0,-1.0
vitl,5,1,0.7,-25.595652173913038,13.035208731227385,92.9050925925926,0.07094907407407407,0.08711972468496336,"[4, 2, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.03596309630963096,0.06840684068406841,0.019801980198019802,0.03762376237623762,0.0,-1.0,0.018902439024390243,0.03231707317073171,0.03231707317073171,0.03271604938271605,0.0,-1.0
vitl,5,1,0.8,-27.03043478260869,13.382202110763883,95.02314814814815,0.04976851851851852,0.06995376498269248,"[2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.027736916548797737,0.04950495049504951,0.019801980198019802,0.028712871287128714,0.0,-1.0,0.01524390243902439,0.023170731707317073,0.023170731707317073,0.023456790123456788,0.0,-1.0
vitl,5,1,0.9,-27.813043478260862,13.567731325956206,96.06481481481482,0.03935185185185185,0.0672293320900815,"[0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.02306930693069307,0.039603960396039604,0.019801980198019802,0.023762376237623763,0.0,-1.0,0.012804878048780489,0.01768292682926829,0.01768292682926829,0.017901234567901235,0.0,-1.0
vitl,5,2,0,-872.8443396226417,60.86953260868692,464.29645354645356,-3.642964535464536,1.8653091447834196,"[58, 57, 99, 95, 85, 51, 16, 93, 66, 74, 81, 33, 72, 55, 55, 51, 46, 93, 100, 96]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.1256885957273003,0.342108205911044,0.0480386756709412,0.13474161188276484,0.14964824759059855,-1.0,0.03669354838709678,0.1741935483870968,0.23629032258064514,0.22875000000000006,0.4625,-1.0
vitl,5,2,0.05,-8.363207547169813,6.300793600809346,43.26966089466088,0.5673033910533911,0.23105218686153636,"[9, 5, 16, 3, 11, 4, 4, 17, 5, 6, 6, 4, 7, 5, 11, 4, 7, 4, 10, 14]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.10697008959791035,0.27931638249776936,0.04486219827904597,0.11211541922312995,0.14521766462360522,-1.0,0.03669354838709678,0.14879032258064517,0.15161290322580645,0.14583333333333334,0.325,-1.0
vitl,5,2,0.1,-12.51415094339623,7.569676347110224,56.00781163281163,0.4399218836718837,0.20803622611069378,"[7, 5, 8, 2, 7, 4, 4, 13, 4, 5, 2, 3, 6, 3, 7, 4, 6, 3, 6, 9]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.10166867297195091,0.259846364615455,0.04486219827904597,0.10663663266499902,0.14521766462360522,-1.0,0.03669354838709678,0.13991935483870965,0.14193548387096772,0.1358333333333333,0.325,-1.0
vitl,5,2,0.15,-16.040094339622645,8.5,64.40417915417916,0.35595820845820847,0.18604357989304818,"[6, 4, 6, 2, 4, 4, 2, 10, 4, 3, 1, 2, 6, 2, 6, 4, 6, 2, 6, 7]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.09141095601948451,0.22365482672717485,0.04214427942833737,0.09401594399000919,0.14521766462360522,-1.0,0.03669354838709678,0.12459677419354838,0.12459677419354838,0.11791666666666667,0.325,-1.0
vitl,5,2,0.2,-18.905660377358494,9.186947262284681,70.81909756909756,0.29180902430902433,0.16486178454192968,"[4, 3, 6, 1, 4, 4, 0, 9, 2, 3, 1, 2, 5, 1, 5, 4, 5, 2, 4, 7]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.0795486551472223,0.19364070899269972,0.03630281506411511,0.0818544813700994,0.12732673267326733,-1.0,0.035483870967741936,0.10524193548387095,0.10524193548387095,0.1,0.2625,-1.0
vitl,5,2,0.25,-21.063679245283023,9.67212489580237,75.3211371961372,0.24678862803862808,0.14042848525984108,"[3, 2, 4, 1, 4, 3, 0, 8, 2, 3, 1, 2, 5, 1, 3, 4, 3, 2, 3, 7]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.07185408050923946,0.17098267395842703,0.03027612543863082,0.07226577123187664,0.12732673267326733,-1.0,0.035483870967741936,0.09112903225806451,0.09112903225806451,0.08541666666666667,0.2625,-1.0
vitl,5,2,0.3,-22.136792452830193,9.904544411531507,77.19751082251082,0.2280248917748918,0.1268807865523391,"[3, 2, 4, 1, 3, 3, 0, 7, 2, 3, 1, 2, 4, 1, 2, 3, 3, 2, 3, 7]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.07045144024521305,0.17098267395842703,0.03027612543863082,0.07013263451394953,0.12732673267326733,-1.0,0.035483870967741936,0.08709677419354839,0.08709677419354839,0.08125,0.2625,-1.0
vitl,5,2,0.4,-24.57783018867925,10.413932974625869,81.54249916749917,0.1845750083250083,0.10983723945645947,"[3, 1, 4, 1, 3, 2, 0, 5, 2, 3, 1, 2, 3, 0, 1, 3, 1, 2, 3, 5]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.060480766767653966,0.13866115712765495,0.027182066032690227,0.062186168352098566,0.12217821782178219,-1.0,0.03387096774193549,0.07419354838709677,0.07419354838709677,0.06833333333333333,0.25,-1.0
vitl,5,2,0.5,-26.28773584905661,10.756393447619885,84.30776168276168,0.1569223831723832,0.10189474850854192,"[3, 1, 4, 0, 3, 2, 0, 3, 2, 3, 1, 1, 3, 0, 1, 2, 1, 1, 3, 4]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.05696991734384115,0.13037195611453037,0.027182066032690227,0.05791769576679429,0.08623762376237623,-1.0,0.03225806451612904,0.06774193548387097,0.06774193548387097,0.06458333333333334,0.1625,-1.0
vitl,5,2,0.6,-28.49292452830189,11.18257573191436,88.05883005883007,0.11941169941169942,0.08609074505791378,"[2, 1, 3, 0, 2, 1, 0, 2, 2, 2, 0, 1, 3, 0, 0, 2, 1, 1, 3, 3]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.04628270492502238,0.10358484124274495,0.023281675993686326,0.04856633065829465,0.03003300330033003,-1.0,0.029435483870967737,0.05120967741935484,0.05120967741935484,0.05083333333333333,0.0625,-1.0
vitl,5,2,0.7,-30.83962264150944,11.61895003862225,91.66722166722167,0.08332778332778333,0.07918838037753331,"[2, 1, 2, 0, 1, 1, 0, 2, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 2, 3]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.03591423428057091,0.07623762376237624,0.018976897689768978,0.040054107309992724,0.0,-1.0,0.025,0.039919354838709675,0.039919354838709675,0.041249999999999995,0.0,-1.0
vitl,5,2,0.8,-32.57311320754717,11.931051923447487,94.75620213120214,0.052437978687978684,0.05788491526032233,"[1, 0, 2, 0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 2]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.024947494749474948,0.04950495049504951,0.014401440144014403,0.02674167416741674,0.0,-1.0,0.018951612903225806,0.024193548387096774,0.024193548387096774,0.024999999999999998,0.0,-1.0
vitl,5,2,0.9,-34.95518867924529,12.34706442843804,97.79924242424244,0.02200757575757576,0.05327943374461598,"[1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.014702970297029702,0.0297029702970297,0.0049504950495049506,0.01617161716171617,0.0,-1.0,0.0064516129032258064,0.011693548387096773,0.011693548387096773,0.012083333333333333,0.0,-1.0
vitl,5,3,0,-340.6603148301574,40.135707294129006,286.83536949161953,-1.8683536949161952,1.4672639044698368,"[48, 52, 81, 38, 32, 54, 50, 88, 19, 49, 39, 56, 14, 41, 32, 72]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.06909406134133851,0.25617594215244827,0.006547066979002906,0.07491698463935438,0.06307096525988558,-1.0,0.015228426395939085,0.10913705583756346,0.21116751269035533,0.20800000000000002,0.23636363636363633,-1.0
vitl,5,3,0.05,-3.202154101077051,4.451123453691214,29.55303377178377,0.7044696622821622,0.25697123448455605,"[13, 12, 19, 8, 14, 15, 10, 24, 3, 12, 13, 15, 4, 13, 10, 17]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.056159884627724706,0.21148106444947695,0.005713460003094341,0.060526003558859974,0.052151066204534226,-1.0,0.015228426395939085,0.10406091370558375,0.13401015228426397,0.13257142857142856,0.14545454545454545,-1.0
vitl,5,3,0.1,-4.434962717481358,5.062114182829147,37.033053751803756,0.6296694624819624,0.23558968754716866,"[7, 8, 17, 5, 9, 11, 7, 19, 1, 8, 10, 13, 3, 13, 6, 12]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.047679812670531514,0.17984947216982494,0.004397523527538331,0.05187463943532315,0.04610683962169111,-1.0,0.015228426395939085,0.09086294416243655,0.09949238578680203,0.09999999999999999,0.09545454545454546,-1.0
vitl,5,3,0.15,-5.177299088649544,5.3967582862307255,40.66098831723831,0.5933901168276168,0.20424473037244142,"[6, 8, 13, 5, 8, 8, 7, 16, 1, 6, 9, 11, 3, 10, 6, 10]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.04523998040822583,0.1721141673893469,0.003823553087016018,0.04824416124587987,0.04610683962169111,-1.0,0.015228426395939085,0.08629441624365483,0.08934010152284264,0.08857142857142856,0.09545454545454546,-1.0
vitl,5,3,0.2,-6.237779618889809,5.841660722773962,45.62175671550671,0.5437824328449329,0.17410941378973116,"[6, 8, 9, 5, 7, 6, 7, 15, 1, 6, 8, 11, 3, 8, 5, 10]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.044035527410232825,0.16818520306434298,0.003823553087016018,0.046618991790914034,0.04610683962169111,-1.0,0.015228426395939085,0.08477157360406092,0.08477157360406092,0.08342857142857144,0.09545454545454546,-1.0
vitl,5,3,0.25,-8.27920463960232,6.614378277661476,50.48526126651126,0.4951473873348873,0.2049345809730582,"[5, 8, 8, 4, 6, 6, 7, 12, 1, 4, 8, 9, 3, 6, 3, 9]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.04207531909166634,0.15921380592462903,0.003823553087016018,0.04489341470292567,0.04362171931478862,-1.0,0.015228426395939085,0.08071065989847717,0.08071065989847717,0.08057142857142857,0.08181818181818182,-1.0
vitl,5,3,0.3,-9.021541010770505,6.87386354243376,52.57130022755023,0.4742869977244977,0.2108850409536447,"[4, 8, 8, 4, 6, 5, 7, 12, 1, 4, 8, 9, 2, 6, 3, 8]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.04059017057681486,0.15467585212924947,0.003823553087016018,0.04303708804937211,0.04362171931478862,-1.0,0.015228426395939085,0.07563451776649746,0.07563451776649746,0.07485714285714286,0.08181818181818182,-1.0
vitl,5,3,0.4,-13.727423363711681,8.332916656249479,64.50325715950716,0.35496742840492845,0.16782595335026373,"[4, 5, 4, 3, 4, 4, 6, 10, 1, 2, 5, 7, 2, 5, 3, 5]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.03609078832040941,0.1399950737065796,0.0030397776619767235,0.037527018150918946,0.04362171931478862,-1.0,0.015228426395939085,0.06040609137055838,0.06040609137055838,0.057714285714285704,0.08181818181818182,-1.0
vitl,5,3,0.5,-16.405136702568353,9.058835465996719,71.00614663114663,0.2899385336885337,0.18119430014187377,"[4, 4, 4, 1, 4, 4, 4, 10, 0, 2, 2, 5, 2, 5, 2, 5]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.03462471290307902,0.13424611171360612,0.0030397776619767235,0.035855825279268644,0.04362171931478862,-1.0,0.015228426395939085,0.05736040609137055,0.05736040609137055,0.054285714285714284,0.08181818181818182,-1.0
vitl,5,3,0.6,-20.67357083678542,10.108783309577865,79.67685092685093,0.20323149073149074,0.12615707372429985,"[4, 1, 2, 1, 3, 3, 4, 6, 0, 2, 1, 4, 2, 3, 1, 3]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.026710709821705134,0.10468405140109152,0.0023102310231023103,0.02697049331899361,0.03762376237623762,-1.0,0.015228426395939085,0.0365482233502538,0.0365482233502538,0.03371428571428572,0.05909090909090908,-1.0
vitl,5,3,0.7,-21.68102734051367,10.341058939973218,81.72012015762016,0.18279879842379843,0.11418145488937731,"[4, 0, 2, 1, 3, 2, 4, 5, 0, 2, 1, 3, 2, 3, 1, 3]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.025522591009823944,0.09874345734168559,0.0023102310231023103,0.024822419216711585,0.03762376237623762,-1.0,0.015228426395939085,0.03350253807106599,0.03350253807106599,0.030285714285714284,0.05909090909090908,-1.0
vitl,5,3,0.8,-24.438276719138358,10.951598056904755,86.85449966699967,0.13145500333000332,0.10971152661916604,"[1, 0, 1, 0, 2, 1, 3, 5, 0, 2, 1, 3, 2, 3, 1, 1]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.0222762663773607,0.0855421372096724,0.00165016501650165,0.02086506194252263,0.03762376237623762,-1.0,0.015228426395939085,0.025380710659898477,0.025380710659898477,0.021142857142857147,0.05909090909090908,-1.0
vitl,5,3,0.9,-26.612261806130903,11.409973707244026,90.90940309690309,0.09090596903096904,0.07862596460697235,"[1, 0, 1, 0, 2, 0, 2, 3, 0, 2, 1, 2, 2, 1, 1, 0]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.018998899889988995,0.06419141914191419,0.00165016501650165,0.017729300402567733,0.0297029702970297,-1.0,0.014720812182741117,0.01979695431472081,0.01979695431472081,0.017714285714285717,0.03636363636363636,-1.0
vitl,5,3,0.98,-30.323943661971832,12.152674602736633,96.8947718947719,0.03105228105228105,0.04993620770571625,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.013283828382838283,0.039603960396039604,0.00165016501650165,0.010561056105610561,0.0297029702970297,-1.0,0.01015228426395939,0.01116751269035533,0.01116751269035533,0.008,0.03636363636363636,-1.0
vitl,5,3,0.99,-30.933719966859982,12.270391191808027,97.94372294372295,0.02056277056277056,0.04635396482000445,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.010148514851485149,0.0297029702970297,0.0,0.008580858085808581,0.009900990099009898,-1.0,0.006091370558375634,0.007106598984771574,0.007106598984771574,0.006857142857142858,0.00909090909090909,-1.0
vitl,10,1,0,-201.10869565217385,35.9339672176619,238.59724765974767,-1.3859724765974768,1.5789587897692874,"[36, 34, 25, 50, 44, 38, 36, 43, 25, 64, 37, 97]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.11820076783478407,0.36750817439409855,0.03263371692236097,0.13106586477834506,0.12941073545156356,-1.0,0.03170731707317073,0.16280487804878047,0.20304878048780486,0.19938271604938274,0.5,-1.0
vitl,10,1,0.05,-4.126086956521738,5.722761571129799,38.49905881155881,0.6150094118844119,0.20838434567522643,"[12, 11, 13, 14, 15, 10, 10, 9, 7, 19, 5, 24]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.11231757986707289,0.3438273061800974,0.031230393762509828,0.12478105170779266,0.11782178217821779,-1.0,0.03170731707317073,0.15853658536585366,0.17439024390243904,0.17469135802469138,0.15,-1.0
vitl,10,1,0.1,-6.252173913043476,6.8068592855540455,44.86810643060644,0.5513189356939358,0.18705905093504,"[7, 11, 6, 13, 11, 7, 8, 9, 4, 16, 5, 17]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.10230702828757232,0.3138931275176442,0.02880226129409057,0.11173572186317622,0.11782178217821779,-1.0,0.03170731707317073,0.14329268292682926,0.1469512195121951,0.14691358024691356,0.15,-1.0
vitl,10,1,0.15,-9.617391304347823,8.23609940040389,53.54713573463573,0.46452864265364263,0.2082641196032676,"[7, 7, 5, 12, 9, 4, 5, 7, 2, 16, 3, 11]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.09636534093603988,0.29137046018009893,0.027456495649564955,0.10364563436987087,0.11782178217821779,-1.0,0.03170731707317073,0.12926829268292683,0.1323170731707317,0.13209876543209878,0.15,-1.0
vitl,10,1,0.2,-11.130434782608692,8.803408430829505,55.342134717134705,0.44657865282865283,0.24966983591225017,"[5, 5, 4, 10, 8, 4, 5, 7, 1, 14, 2, 11]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.09132454685943413,0.2724035032434415,0.027456495649564955,0.09828963231075075,0.11782178217821779,-1.0,0.03170731707317073,0.12195121951219515,0.1231707317073171,0.12283950617283952,0.15,-1.0
vitl,10,1,0.25,-12.747826086956518,9.371943946339698,56.68752543752543,0.4331247456247456,0.3041222456113947,"[4, 5, 3, 8, 8, 3, 5, 7, 1, 14, 0, 10]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.08785612648798521,0.26580284317743486,0.02561219357229841,0.09256673384862961,0.11782178217821779,-1.0,0.028048780487804882,0.11219512195121953,0.11341463414634148,0.11296296296296296,0.15,-1.0
vitl,10,1,0.3,-13.869565217391301,9.746794344808963,59.32641432641434,0.40673585673585677,0.3081572053096838,"[4, 5, 3, 7, 8, 2, 3, 6, 1, 13, 0, 10]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.08513335421075748,0.25240738598465673,0.024156165616561653,0.09053687433000628,0.11782178217821779,-1.0,0.028048780487804882,0.10670731707317074,0.1079268292682927,0.1074074074074074,0.15,-1.0
vitl,10,1,0.4,-14.599999999999996,9.983319421247959,64.00234025234025,0.35997659747659744,0.26723327161854227,"[4, 4, 3, 5, 8, 2, 3, 6, 1, 13, 0, 7]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.08513335421075748,0.25240738598465673,0.024156165616561653,0.0897484621554555,0.11782178217821779,-1.0,0.028048780487804882,0.10609756097560977,0.10731707317073172,0.1067901234567901,0.15,-1.0
vitl,10,1,0.5,-16.686956521739127,10.63014581273465,71.59849409849409,0.284015059015059,0.19406024269759667,"[4, 4, 2, 4, 6, 1, 2, 5, 1, 8, 0, 7]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.07650769477288766,0.22724701041532724,0.021995949594959492,0.07958033034302087,0.11782178217821779,-1.0,0.028048780487804882,0.09390243902439024,0.09390243902439024,0.09320987654320986,0.15,-1.0
vitl,10,1,0.6,-19.947826086956518,11.568635759385518,78.78332315832316,0.2121667684167684,0.1691230426319999,"[2, 4, 1, 3, 3, 1, 1, 3, 1, 6, 0, 7]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.06468445819098773,0.18260576057605762,0.020195769576957692,0.06812258272452346,0.11782178217821779,-1.0,0.028048780487804882,0.07682926829268293,0.07682926829268293,0.07592592592592592,0.15,-1.0
vitl,10,1,0.7,-21.38260869565217,11.958260743101398,82.65796703296702,0.17342032967032964,0.13401728574569982,"[2, 3, 1, 3, 2, 1, 1, 2, 1, 4, 0, 6]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.05598286339622972,0.1451914422211452,0.020195769576957692,0.059656854017657746,0.0,-1.0,0.028048780487804882,0.06585365853658535,0.06585365853658535,0.06666666666666667,0.0,-1.0
vitl,10,1,0.8,-22.726086956521733,12.311918344975057,86.007326007326,0.1399267399267399,0.11372651073059824,"[2, 3, 1, 2, 2, 0, 1, 1, 1, 4, 0, 4]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.049607192862143365,0.12682696841112684,0.020195769576957692,0.053708456980151795,0.0,-1.0,0.02378048780487805,0.05670731707317074,0.05670731707317074,0.05740740740740741,0.0,-1.0
vitl,10,1,0.9,-26.665217391304342,13.294735800308331,93.15081908831911,0.06849180911680912,0.0875847013840531,"[0, 2, 0, 2, 1, 0, 1, 0, 0, 2, 0, 1]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.023573785950023574,0.0594059405940594,0.013201320132013198,0.02495049504950495,0.0,-1.0,0.013414634146341465,0.025,0.025,0.025308641975308643,0.0,-1.0
vitl,10,1,0.98,-29.039130434782603,13.853399101544236,98.95833333333334,0.010416666666666666,0.03454817489953541,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.006930693069306929,0.0099009900990099,0.0099009900990099,0.006930693069306929,0.0,-1.0,0.00426829268292683,0.00426829268292683,0.00426829268292683,0.004320987654320987,0.0,-1.0
vitl,10,2,0,-1418.8938679245286,77.59091441657328,629.563727938728,-5.29563727938728,1.2501442682594053,"[79, 93, 98, 95, 94, 84, 73, 95, 89, 98, 79, 68, 99, 98, 98, 99, 46, 95, 100, 99]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.17106938354243548,0.421722245212804,0.09430430139658573,0.18873382110652195,0.06170219019301371,-1.0,0.0375,0.22298387096774194,0.2745967741935484,0.26625000000000004,0.525,-1.0
vitl,10,2,0.05,-65.04952830188681,16.734694499751107,113.33327783327785,-0.1333327783327784,0.7177109311131528,"[26, 22, 39, 23, 35, 13, 16, 39, 6, 29, 24, 8, 31, 15, 35, 31, 7, 28, 36, 46]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.1682199731358699,0.4131417689556111,0.09268394484381066,0.1858222329590421,0.060596951192292456,-1.0,0.0375,0.22298387096774194,0.2524193548387097,0.2441666666666667,0.5,-1.0
vitl,10,2,0.1,-20.780660377358494,9.609890738192604,64.59126984126983,0.3540873015873016,0.40734431479982025,"[18, 15, 28, 16, 25, 8, 13, 32, 6, 21, 16, 6, 23, 13, 27, 19, 5, 17, 24, 35]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.16641204129133821,0.4105279075694725,0.09139475342466874,0.18305395472940786,0.060596951192292456,-1.0,0.0375,0.22298387096774194,0.2439516129032258,0.23541666666666666,0.5,-1.0
vitl,10,2,0.15,-8.174528301886795,6.23698645180507,41.15583028083029,0.5884416971916973,0.2819523563378219,"[13, 12, 21, 14, 21, 7, 12, 26, 6, 21, 9, 5, 19, 11, 22, 17, 5, 12, 22, 25]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.1657138211803098,0.40683649796608445,0.09139475342466874,0.18258913725529402,0.060596951192292456,-1.0,0.0375,0.22298387096774194,0.242741935483871,0.2341666666666667,0.5,-1.0
vitl,10,2,0.2,-5.014150943396228,5.049752469181039,35.92890442890443,0.6407109557109558,0.22140916734400537,"[12, 10, 17, 13, 19, 5, 8, 23, 6, 16, 8, 4, 18, 9, 20, 14, 4, 10, 20, 14]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.16268489234299602,0.3978944774841727,0.09139475342466874,0.17802980582860678,0.060596951192292456,-1.0,0.0375,0.21895161290322585,0.23306451612903228,0.2241666666666667,0.5,-1.0
